atom x[N] y[N] z[N]
30691 1.76754e-11 8.36653e-11 1.08689e-10 
30692 1.76775e-11 8.36769e-11 1.08704e-10 
30693 1.768e-11 8.3689e-11 1.08718e-10 
30694 1.76824e-11 8.37006e-11 1.08734e-10 
30695 1.76852e-11 8.37119e-11 1.08749e-10 
30696 1.76873e-11 8.37235e-11 1.08764e-10 
30697 1.76898e-11 8.37356e-11 1.08779e-10 
30698 1.76923e-11 8.37472e-11 1.08794e-10 
30699 1.76951e-11 8.37586e-11 1.0881e-10 
30700 1.76972e-11 8.37702e-11 1.08825e-10 
30701 1.76996e-11 8.37822e-11 1.08839e-10 
30702 1.77021e-11 8.37938e-11 1.08855e-10 
30703 1.77049e-11 8.38052e-11 1.08871e-10 
30704 1.7707e-11 8.38168e-11 1.08886e-10 
30705 1.77095e-11 8.38289e-11 1.089e-10 
30706 1.7712e-11 8.38405e-11 1.08916e-10 
30707 1.77147e-11 8.38519e-11 1.08931e-10 
30708 1.77169e-11 8.38635e-11 1.08946e-10 
30709 1.77193e-11 8.38755e-11 1.08961e-10 
30710 1.77218e-11 8.38871e-11 1.08976e-10 
30711 1.77246e-11 8.38985e-11 1.08992e-10 
30712 1.77267e-11 8.39101e-11 1.09007e-10 
30713 1.77292e-11 8.39222e-11 1.09021e-10 
30714 1.77316e-11 8.39338e-11 1.09037e-10 
30715 1.77344e-11 8.39452e-11 1.09053e-10 
30716 1.77363e-11 8.39568e-11 1.09068e-10 
30717 1.77391e-11 8.39685e-11 1.09082e-10 
30718 1.77419e-11 8.39804e-11 1.09098e-10 
30719 1.77445e-11 8.39919e-11 1.09113e-10 
30720 1.7747e-11 8.40032e-11 1.09128e-10 
30721 1.77492e-11 8.40152e-11 1.09142e-10 
30722 1.77514e-11 8.40268e-11 1.09158e-10 
30723 1.77545e-11 8.40385e-11 1.09174e-10 
30724 1.77567e-11 8.40502e-11 1.09189e-10 
30725 1.77591e-11 8.40622e-11 1.09203e-10 
30726 1.77616e-11 8.40738e-11 1.09219e-10 
30727 1.77644e-11 8.40852e-11 1.09235e-10 
30728 1.77665e-11 8.40969e-11 1.0925e-10 
30729 1.7769e-11 8.41089e-11 1.09264e-10 
30730 1.77714e-11 8.41205e-11 1.0928e-10 
30731 1.77742e-11 8.41319e-11 1.09296e-10 
30732 1.77763e-11 8.41436e-11 1.09311e-10 
30733 1.77788e-11 8.41556e-11 1.09325e-10 
30734 1.77813e-11 8.41673e-11 1.09341e-10 
30735 1.77841e-11 8.41787e-11 1.09356e-10 
30736 1.77862e-11 8.41903e-11 1.09371e-10 
30737 1.77887e-11 8.42023e-11 1.09386e-10 
30738 1.77911e-11 8.4214e-11 1.09401e-10 
30739 1.77939e-11 8.42254e-11 1.09417e-10 
30740 1.77961e-11 8.4237e-11 1.09432e-10 
30741 1.77985e-11 8.42491e-11 1.09447e-10 
30742 1.7801e-11 8.42607e-11 1.09462e-10 
30743 1.78038e-11 8.42721e-11 1.09478e-10 
30744 1.78059e-11 8.42838e-11 1.09493e-10 
30745 1.78084e-11 8.42958e-11 1.09507e-10 
30746 1.78109e-11 8.43075e-11 1.09523e-10 
30747 1.78137e-11 8.43189e-11 1.09539e-10 
30748 1.78158e-11 8.43305e-11 1.09554e-10 
30749 1.78183e-11 8.43426e-11 1.09568e-10 
30750 1.78207e-11 8.43542e-11 1.09584e-10 
30751 1.78235e-11 8.43656e-11 1.096e-10 
30752 1.78257e-11 8.43773e-11 1.09615e-10 
30753 1.78281e-11 8.43893e-11 1.09629e-10 
30754 1.78306e-11 8.4401e-11 1.09645e-10 
30755 1.78334e-11 8.44124e-11 1.0966e-10 
30756 1.78355e-11 8.4424e-11 1.09675e-10 
30757 1.7838e-11 8.44361e-11 1.0969e-10 
30758 1.78405e-11 8.44477e-11 1.09706e-10 
30759 1.78433e-11 8.44592e-11 1.09721e-10 
30760 1.78454e-11 8.44708e-11 1.09736e-10 
30761 1.78479e-11 8.44829e-11 1.09751e-10 
30762 1.78504e-11 8.44945e-11 1.09766e-10 
30763 1.78531e-11 8.4506e-11 1.09782e-10 
30764 1.78553e-11 8.45176e-11 1.09797e-10 
30765 1.78578e-11 8.45297e-11 1.09812e-10 
30766 1.78602e-11 8.45413e-11 1.09827e-10 
30767 1.7863e-11 8.45527e-11 1.09843e-10 
30768 1.78652e-11 8.45644e-11 1.09858e-10 
30769 1.78676e-11 8.45765e-11 1.09872e-10 
30770 1.78701e-11 8.45881e-11 1.09888e-10 
30771 1.78729e-11 8.45995e-11 1.09904e-10 
30772 1.7875e-11 8.46112e-11 1.09919e-10 
30773 1.78775e-11 8.46233e-11 1.09933e-10 
30774 1.788e-11 8.46349e-11 1.09949e-10 
30775 1.78828e-11 8.46464e-11 1.09965e-10 
30776 1.78849e-11 8.4658e-11 1.0998e-10 
30777 1.78874e-11 8.46701e-11 1.09994e-10 
30778 1.78899e-11 8.46817e-11 1.1001e-10 
30779 1.78926e-11 8.46932e-11 1.10026e-10 
30780 1.78948e-11 8.47048e-11 1.10041e-10 
30781 1.78973e-11 8.47169e-11 1.10055e-10 
30782 1.78998e-11 8.47286e-11 1.10071e-10 
30783 1.79025e-11 8.474e-11 1.10087e-10 
30784 1.79047e-11 8.47517e-11 1.10102e-10 
30785 1.79072e-11 8.47637e-11 1.10116e-10 
30786 1.79096e-11 8.47754e-11 1.10132e-10 
30787 1.79124e-11 8.47869e-11 1.10147e-10 
30788 1.79146e-11 8.47985e-11 1.10163e-10 
30789 1.79171e-11 8.48106e-11 1.10177e-10 
30790 1.79195e-11 8.48222e-11 1.10193e-10 
30791 1.79223e-11 8.48337e-11 1.10208e-10 
30792 1.79245e-11 8.48454e-11 1.10223e-10 
30793 1.79269e-11 8.48574e-11 1.10238e-10 
30794 1.79294e-11 8.48691e-11 1.10254e-10 
30795 1.79321e-11 8.48806e-11 1.10269e-10 
30796 1.79341e-11 8.48922e-11 1.10284e-10 
30797 1.79369e-11 8.4904e-11 1.10299e-10 
30798 1.79397e-11 8.4916e-11 1.10315e-10 
30799 1.79423e-11 8.49274e-11 1.1033e-10 
30800 1.79448e-11 8.49388e-11 1.10345e-10 
30801 1.7947e-11 8.49509e-11 1.1036e-10 
30802 1.79493e-11 8.49626e-11 1.10375e-10 
30803 1.79523e-11 8.49743e-11 1.10391e-10 
30804 1.79545e-11 8.4986e-11 1.10406e-10 
30805 1.7957e-11 8.49981e-11 1.10421e-10 
30806 1.79595e-11 8.50097e-11 1.10437e-10 
30807 1.79622e-11 8.50212e-11 1.10452e-10 
30808 1.79644e-11 8.50329e-11 1.10467e-10 
30809 1.79669e-11 8.5045e-11 1.10482e-10 
30810 1.79693e-11 8.50566e-11 1.10498e-10 
30811 1.79721e-11 8.50681e-11 1.10513e-10 
30812 1.79743e-11 8.50798e-11 1.10528e-10 
30813 1.79768e-11 8.50919e-11 1.10543e-10 
30814 1.79792e-11 8.51035e-11 1.10559e-10 
30815 1.7982e-11 8.5115e-11 1.10574e-10 
30816 1.79842e-11 8.51267e-11 1.10589e-10 
30817 1.79867e-11 8.51388e-11 1.10604e-10 
30818 1.79891e-11 8.51504e-11 1.1062e-10 
30819 1.79919e-11 8.51619e-11 1.10635e-10 
30820 1.79941e-11 8.51736e-11 1.1065e-10 
30821 1.79966e-11 8.51857e-11 1.10665e-10 
30822 1.7999e-11 8.51974e-11 1.10681e-10 
30823 1.80018e-11 8.52089e-11 1.10696e-10 
30824 1.8004e-11 8.52205e-11 1.10711e-10 
30825 1.80065e-11 8.52326e-11 1.10726e-10 
30826 1.80089e-11 8.52443e-11 1.10742e-10 
30827 1.80117e-11 8.52558e-11 1.10757e-10 
30828 1.80139e-11 8.52675e-11 1.10772e-10 
30829 1.80164e-11 8.52796e-11 1.10787e-10 
30830 1.80189e-11 8.52913e-11 1.10803e-10 
30831 1.80216e-11 8.53027e-11 1.10818e-10 
30832 1.80238e-11 8.53144e-11 1.10834e-10 
30833 1.80263e-11 8.53265e-11 1.10848e-10 
30834 1.80288e-11 8.53382e-11 1.10864e-10 
30835 1.80315e-11 8.53497e-11 1.1088e-10 
30836 1.80337e-11 8.53614e-11 1.10895e-10 
30837 1.80362e-11 8.53735e-11 1.10909e-10 
30838 1.80387e-11 8.53852e-11 1.10925e-10 
30839 1.80414e-11 8.53967e-11 1.10941e-10 
30840 1.80436e-11 8.54084e-11 1.10956e-10 
30841 1.80461e-11 8.54204e-11 1.1097e-10 
30842 1.80486e-11 8.54321e-11 1.10986e-10 
30843 1.80514e-11 8.54436e-11 1.11002e-10 
30844 1.80535e-11 8.54553e-11 1.11017e-10 
30845 1.8056e-11 8.54674e-11 1.11031e-10 
30846 1.80585e-11 8.54791e-11 1.11047e-10 
30847 1.80613e-11 8.54906e-11 1.11063e-10 
30848 1.80635e-11 8.55023e-11 1.11078e-10 
30849 1.80659e-11 8.55144e-11 1.11092e-10 
30850 1.80684e-11 8.55261e-11 1.11108e-10 
30851 1.80712e-11 8.55376e-11 1.11124e-10 
30852 1.80734e-11 8.55493e-11 1.11139e-10 
30853 1.80759e-11 8.55614e-11 1.11154e-10 
30854 1.80783e-11 8.55731e-11 1.11169e-10 
30855 1.80811e-11 8.55846e-11 1.11185e-10 
30856 1.80833e-11 8.55963e-11 1.112e-10 
30857 1.80858e-11 8.56084e-11 1.11215e-10 
30858 1.80883e-11 8.56201e-11 1.1123e-10 
30859 1.8091e-11 8.56316e-11 1.11246e-10 
30860 1.80932e-11 8.56433e-11 1.11261e-10 
30861 1.80957e-11 8.56554e-11 1.11276e-10 
30862 1.80982e-11 8.56671e-11 1.11292e-10 
30863 1.8101e-11 8.56787e-11 1.11307e-10 
30864 1.81032e-11 8.56904e-11 1.11322e-10 
30865 1.81056e-11 8.57025e-11 1.11337e-10 
30866 1.81081e-11 8.57142e-11 1.11353e-10 
30867 1.81109e-11 8.57257e-11 1.11369e-10 
30868 1.81131e-11 8.57374e-11 1.11384e-10 
30869 1.81156e-11 8.57495e-11 1.11398e-10 
30870 1.8118e-11 8.57612e-11 1.11414e-10 
30871 1.81208e-11 8.57727e-11 1.1143e-10 
30872 1.8123e-11 8.57845e-11 1.11445e-10 
30873 1.81255e-11 8.57966e-11 1.11459e-10 
30874 1.81279e-11 8.58083e-11 1.11475e-10 
30875 1.81307e-11 8.58198e-11 1.11491e-10 
30876 1.81327e-11 8.58315e-11 1.11506e-10 
30877 1.81355e-11 8.58433e-11 1.11521e-10 
30878 1.81383e-11 8.58553e-11 1.11536e-10 
30879 1.81408e-11 8.58669e-11 1.11552e-10 
30880 1.81433e-11 8.58783e-11 1.11567e-10 
30881 1.81456e-11 8.58904e-11 1.11582e-10 
30882 1.81479e-11 8.59021e-11 1.11597e-10 
30883 1.81509e-11 8.59139e-11 1.11613e-10 
30884 1.81532e-11 8.59256e-11 1.11628e-10 
30885 1.81556e-11 8.59378e-11 1.11643e-10 
30886 1.81581e-11 8.59495e-11 1.11659e-10 
30887 1.81609e-11 8.5961e-11 1.11675e-10 
30888 1.81631e-11 8.59727e-11 1.1169e-10 
30889 1.81655e-11 8.59848e-11 1.11704e-10 
30890 1.8168e-11 8.59966e-11 1.1172e-10 
30891 1.81708e-11 8.60081e-11 1.11736e-10 
30892 1.8173e-11 8.60198e-11 1.11751e-10 
30893 1.81755e-11 8.60319e-11 1.11765e-10 
30894 1.8178e-11 8.60436e-11 1.11781e-10 
30895 1.81807e-11 8.60552e-11 1.11797e-10 
30896 1.81829e-11 8.60669e-11 1.11812e-10 
30897 1.81854e-11 8.6079e-11 1.11827e-10 
30898 1.81879e-11 8.60908e-11 1.11843e-10 
30899 1.81907e-11 8.61023e-11 1.11858e-10 
30900 1.81929e-11 8.6114e-11 1.11873e-10 
30901 1.81954e-11 8.61261e-11 1.11888e-10 
30902 1.81979e-11 8.61379e-11 1.11904e-10 
30903 1.82006e-11 8.61494e-11 1.1192e-10 
30904 1.82028e-11 8.61612e-11 1.11935e-10 
30905 1.82053e-11 8.61733e-11 1.11949e-10 
30906 1.82078e-11 8.6185e-11 1.11965e-10 
30907 1.82106e-11 8.61966e-11 1.11981e-10 
30908 1.82128e-11 8.62083e-11 1.11996e-10 
30909 1.82153e-11 8.62204e-11 1.12011e-10 
30910 1.82178e-11 8.62321e-11 1.12026e-10 
30911 1.82205e-11 8.62437e-11 1.12042e-10 
30912 1.82227e-11 8.62554e-11 1.12057e-10 
30913 1.82252e-11 8.62675e-11 1.12072e-10 
30914 1.82277e-11 8.62793e-11 1.12088e-10 
30915 1.82305e-11 8.62908e-11 1.12103e-10 
30916 1.82327e-11 8.63026e-11 1.12119e-10 
30917 1.82352e-11 8.63147e-11 1.12133e-10 
30918 1.82377e-11 8.63264e-11 1.12149e-10 
30919 1.82404e-11 8.6338e-11 1.12165e-10 
30920 1.82426e-11 8.63497e-11 1.1218e-10 
30921 1.82451e-11 8.63619e-11 1.12195e-10 
30922 1.82476e-11 8.63736e-11 1.1221e-10 
30923 1.82504e-11 8.63852e-11 1.12226e-10 
30924 1.82526e-11 8.63969e-11 1.12241e-10 
30925 1.82551e-11 8.6409e-11 1.12256e-10 
30926 1.82576e-11 8.64208e-11 1.12272e-10 
30927 1.82603e-11 8.64323e-11 1.12287e-10 
30928 1.82625e-11 8.64441e-11 1.12303e-10 
30929 1.8265e-11 8.64562e-11 1.12317e-10 
30930 1.82675e-11 8.64679e-11 1.12333e-10 
30931 1.82703e-11 8.64795e-11 1.12349e-10 
30932 1.82725e-11 8.64913e-11 1.12364e-10 
30933 1.8275e-11 8.65034e-11 1.12379e-10 
30934 1.82775e-11 8.65151e-11 1.12394e-10 
30935 1.82802e-11 8.65267e-11 1.1241e-10 
30936 1.82825e-11 8.65385e-11 1.12425e-10 
30937 1.8285e-11 8.65506e-11 1.1244e-10 
30938 1.82875e-11 8.65623e-11 1.12456e-10 
30939 1.82902e-11 8.65739e-11 1.12472e-10 
30940 1.82924e-11 8.65857e-11 1.12487e-10 
30941 1.82949e-11 8.65978e-11 1.12501e-10 
30942 1.82974e-11 8.66096e-11 1.12517e-10 
30943 1.83002e-11 8.66211e-11 1.12533e-10 
30944 1.83024e-11 8.66329e-11 1.12548e-10 
30945 1.83049e-11 8.6645e-11 1.12563e-10 
30946 1.83074e-11 8.66568e-11 1.12579e-10 
30947 1.83101e-11 8.66684e-11 1.12594e-10 
30948 1.83124e-11 8.66801e-11 1.1261e-10 
30949 1.83149e-11 8.66923e-11 1.12624e-10 
30950 1.83174e-11 8.6704e-11 1.1264e-10 
30951 1.83201e-11 8.67156e-11 1.12656e-10 
30952 1.83223e-11 8.67274e-11 1.12671e-10 
30953 1.83248e-11 8.67395e-11 1.12686e-10 
30954 1.83273e-11 8.67512e-11 1.12701e-10 
30955 1.833e-11 8.67628e-11 1.12717e-10 
30956 1.83321e-11 8.67746e-11 1.12732e-10 
30957 1.83348e-11 8.67865e-11 1.12747e-10 
30958 1.83377e-11 8.67985e-11 1.12763e-10 
30959 1.83402e-11 8.68101e-11 1.12779e-10 
30960 1.83427e-11 8.68216e-11 1.12794e-10 
30961 1.8345e-11 8.68337e-11 1.12808e-10 
30962 1.83473e-11 8.68455e-11 1.12824e-10 
30963 1.83503e-11 8.68574e-11 1.1284e-10 
30964 1.83526e-11 8.68691e-11 1.12855e-10 
30965 1.83551e-11 8.68813e-11 1.1287e-10 
30966 1.83576e-11 8.6893e-11 1.12886e-10 
30967 1.83603e-11 8.69046e-11 1.12902e-10 
30968 1.83625e-11 8.69164e-11 1.12917e-10 
30969 1.8365e-11 8.69285e-11 1.12931e-10 
30970 1.83675e-11 8.69403e-11 1.12947e-10 
30971 1.83703e-11 8.69519e-11 1.12963e-10 
30972 1.83725e-11 8.69637e-11 1.12978e-10 
30973 1.8375e-11 8.69758e-11 1.12993e-10 
30974 1.83775e-11 8.69876e-11 1.13009e-10 
30975 1.83802e-11 8.69992e-11 1.13025e-10 
30976 1.83825e-11 8.7011e-11 1.1304e-10 
30977 1.8385e-11 8.70231e-11 1.13054e-10 
30978 1.83875e-11 8.70349e-11 1.1307e-10 
30979 1.83902e-11 8.70465e-11 1.13086e-10 
30980 1.83925e-11 8.70583e-11 1.13101e-10 
30981 1.8395e-11 8.70704e-11 1.13116e-10 
30982 1.83975e-11 8.70822e-11 1.13132e-10 
30983 1.84002e-11 8.70938e-11 1.13148e-10 
30984 1.84025e-11 8.71056e-11 1.13163e-10 
30985 1.8405e-11 8.71177e-11 1.13178e-10 
30986 1.84075e-11 8.71295e-11 1.13193e-10 
30987 1.84102e-11 8.71411e-11 1.13209e-10 
30988 1.84124e-11 8.71529e-11 1.13224e-10 
30989 1.84149e-11 8.71651e-11 1.13239e-10 
30990 1.84174e-11 8.71768e-11 1.13255e-10 
30991 1.84202e-11 8.71885e-11 1.13271e-10 
30992 1.84224e-11 8.72003e-11 1.13286e-10 
30993 1.84249e-11 8.72124e-11 1.13301e-10 
30994 1.84274e-11 8.72242e-11 1.13316e-10 
30995 1.84302e-11 8.72358e-11 1.13332e-10 
30996 1.84324e-11 8.72476e-11 1.13347e-10 
30997 1.84349e-11 8.72597e-11 1.13362e-10 
30998 1.84374e-11 8.72715e-11 1.13378e-10 
30999 1.84402e-11 8.72832e-11 1.13394e-10 
31000 1.84424e-11 8.72949e-11 1.13409e-10 
31001 1.84449e-11 8.73071e-11 1.13424e-10 
31002 1.84474e-11 8.73189e-11 1.1344e-10 
31003 1.84502e-11 8.73305e-11 1.13455e-10 
31004 1.84524e-11 8.73423e-11 1.13471e-10 
31005 1.84549e-11 8.73545e-11 1.13485e-10 
31006 1.84574e-11 8.73662e-11 1.13501e-10 
31007 1.84602e-11 8.73779e-11 1.13517e-10 
31008 1.84624e-11 8.73897e-11 1.13532e-10 
31009 1.84649e-11 8.74018e-11 1.13547e-10 
31010 1.84674e-11 8.74136e-11 1.13563e-10 
31011 1.84702e-11 8.74253e-11 1.13579e-10 
31012 1.84724e-11 8.74371e-11 1.13594e-10 
31013 1.84749e-11 8.74492e-11 1.13609e-10 
31014 1.84774e-11 8.7461e-11 1.13624e-10 
31015 1.84802e-11 8.74727e-11 1.1364e-10 
31016 1.84824e-11 8.74844e-11 1.13655e-10 
31017 1.84849e-11 8.74966e-11 1.1367e-10 
31018 1.84874e-11 8.75084e-11 1.13686e-10 
31019 1.84902e-11 8.752e-11 1.13702e-10 
31020 1.84924e-11 8.75318e-11 1.13717e-10 
31021 1.84949e-11 8.7544e-11 1.13732e-10 
31022 1.84974e-11 8.75558e-11 1.13748e-10 
31023 1.85002e-11 8.75675e-11 1.13763e-10 
31024 1.85024e-11 8.75793e-11 1.13779e-10 
31025 1.85049e-11 8.75914e-11 1.13793e-10 
31026 1.85074e-11 8.76032e-11 1.13809e-10 
31027 1.85102e-11 8.76149e-11 1.13825e-10 
31028 1.85124e-11 8.76267e-11 1.1384e-10 
31029 1.85149e-11 8.76388e-11 1.13855e-10 
31030 1.85174e-11 8.76506e-11 1.13871e-10 
31031 1.85202e-11 8.76623e-11 1.13887e-10 
31032 1.85224e-11 8.76741e-11 1.13902e-10 
31033 1.85249e-11 8.76863e-11 1.13917e-10 
31034 1.85274e-11 8.76981e-11 1.13933e-10 
31035 1.85302e-11 8.77097e-11 1.13948e-10 
31036 1.85322e-11 8.77215e-11 1.13964e-10 
31037 1.8535e-11 8.77334e-11 1.13979e-10 
31038 1.85378e-11 8.77455e-11 1.13994e-10 
31039 1.85404e-11 8.77572e-11 1.1401e-10 
31040 1.85429e-11 8.77688e-11 1.14025e-10 
31041 1.85452e-11 8.77809e-11 1.1404e-10 
31042 1.85475e-11 8.77927e-11 1.14056e-10 
31043 1.85505e-11 8.78046e-11 1.14072e-10 
31044 1.85528e-11 8.78164e-11 1.14087e-10 
31045 1.85553e-11 8.78286e-11 1.14102e-10 
31046 1.85578e-11 8.78404e-11 1.14118e-10 
31047 1.85605e-11 8.78521e-11 1.14133e-10 
31048 1.85628e-11 8.78639e-11 1.14149e-10 
31049 1.85653e-11 8.78761e-11 1.14164e-10 
31050 1.85678e-11 8.78879e-11 1.14179e-10 
31051 1.85705e-11 8.78996e-11 1.14195e-10 
31052 1.85728e-11 8.79114e-11 1.1421e-10 
31053 1.85753e-11 8.79235e-11 1.14225e-10 
31054 1.85778e-11 8.79354e-11 1.14241e-10 
31055 1.85806e-11 8.7947e-11 1.14257e-10 
31056 1.85828e-11 8.79589e-11 1.14272e-10 
31057 1.85853e-11 8.7971e-11 1.14287e-10 
31058 1.85878e-11 8.79829e-11 1.14303e-10 
31059 1.85906e-11 8.79945e-11 1.14319e-10 
31060 1.85928e-11 8.80064e-11 1.14334e-10 
31061 1.85954e-11 8.80185e-11 1.14349e-10 
31062 1.85979e-11 8.80304e-11 1.14365e-10 
31063 1.86006e-11 8.8042e-11 1.1438e-10 
31064 1.86029e-11 8.80539e-11 1.14396e-10 
31065 1.86054e-11 8.8066e-11 1.14411e-10 
31066 1.86079e-11 8.80779e-11 1.14426e-10 
31067 1.86106e-11 8.80896e-11 1.14442e-10 
31068 1.86129e-11 8.81014e-11 1.14457e-10 
31069 1.86154e-11 8.81135e-11 1.14472e-10 
31070 1.86179e-11 8.81254e-11 1.14488e-10 
31071 1.86207e-11 8.81371e-11 1.14504e-10 
31072 1.86229e-11 8.81489e-11 1.14519e-10 
31073 1.86254e-11 8.81611e-11 1.14534e-10 
31074 1.86279e-11 8.81729e-11 1.1455e-10 
31075 1.86307e-11 8.81846e-11 1.14566e-10 
31076 1.8633e-11 8.81964e-11 1.14581e-10 
31077 1.86355e-11 8.82086e-11 1.14596e-10 
31078 1.8638e-11 8.82204e-11 1.14612e-10 
31079 1.86407e-11 8.82321e-11 1.14628e-10 
31080 1.8643e-11 8.8244e-11 1.14643e-10 
31081 1.86455e-11 8.82562e-11 1.14658e-10 
31082 1.8648e-11 8.8268e-11 1.14674e-10 
31083 1.86508e-11 8.82797e-11 1.14689e-10 
31084 1.8653e-11 8.82915e-11 1.14705e-10 
31085 1.86555e-11 8.83037e-11 1.1472e-10 
31086 1.86581e-11 8.83155e-11 1.14735e-10 
31087 1.86608e-11 8.83273e-11 1.14751e-10 
31088 1.86631e-11 8.83391e-11 1.14767e-10 
31089 1.86656e-11 8.83513e-11 1.14781e-10 
31090 1.86681e-11 8.83631e-11 1.14797e-10 
31091 1.86708e-11 8.83748e-11 1.14813e-10 
31092 1.86731e-11 8.83867e-11 1.14828e-10 
31093 1.86756e-11 8.83988e-11 1.14843e-10 
31094 1.86781e-11 8.84107e-11 1.14859e-10 
31095 1.86809e-11 8.84224e-11 1.14875e-10 
31096 1.86832e-11 8.84342e-11 1.1489e-10 
31097 1.86857e-11 8.84464e-11 1.14905e-10 
31098 1.86882e-11 8.84583e-11 1.14921e-10 
31099 1.86909e-11 8.847e-11 1.14937e-10 
31100 1.86932e-11 8.84818e-11 1.14952e-10 
31101 1.86957e-11 8.8494e-11 1.14967e-10 
31102 1.86982e-11 8.85059e-11 1.14983e-10 
31103 1.8701e-11 8.85176e-11 1.14999e-10 
31104 1.87033e-11 8.85294e-11 1.15014e-10 
31105 1.87058e-11 8.85416e-11 1.15029e-10 
31106 1.87083e-11 8.85535e-11 1.15045e-10 
31107 1.8711e-11 8.85652e-11 1.15061e-10 
31108 1.87133e-11 8.8577e-11 1.15076e-10 
31109 1.87158e-11 8.85892e-11 1.15091e-10 
31110 1.87183e-11 8.86011e-11 1.15107e-10 
31111 1.87211e-11 8.86128e-11 1.15122e-10 
31112 1.87234e-11 8.86247e-11 1.15138e-10 
31113 1.87259e-11 8.86369e-11 1.15153e-10 
31114 1.87283e-11 8.86487e-11 1.15169e-10 
31115 1.87311e-11 8.86604e-11 1.15184e-10 
31116 1.87332e-11 8.86723e-11 1.152e-10 
31117 1.8736e-11 8.86842e-11 1.15215e-10 
31118 1.87387e-11 8.86963e-11 1.1523e-10 
31119 1.87413e-11 8.87081e-11 1.15246e-10 
31120 1.87438e-11 8.87197e-11 1.15261e-10 
31121 1.87462e-11 8.87319e-11 1.15276e-10 
31122 1.87485e-11 8.87438e-11 1.15292e-10 
31123 1.87515e-11 8.87557e-11 1.15308e-10 
31124 1.87538e-11 8.87676e-11 1.15324e-10 
31125 1.87563e-11 8.87798e-11 1.15339e-10 
31126 1.87588e-11 8.87916e-11 1.15354e-10 
31127 1.87615e-11 8.88034e-11 1.1537e-10 
31128 1.87638e-11 8.88152e-11 1.15386e-10 
31129 1.87663e-11 8.88274e-11 1.154e-10 
31130 1.87688e-11 8.88393e-11 1.15416e-10 
31131 1.87716e-11 8.8851e-11 1.15432e-10 
31132 1.87739e-11 8.88629e-11 1.15447e-10 
31133 1.87764e-11 8.88751e-11 1.15462e-10 
31134 1.87789e-11 8.8887e-11 1.15478e-10 
31135 1.87816e-11 8.88987e-11 1.15494e-10 
31136 1.87839e-11 8.89106e-11 1.15509e-10 
31137 1.87865e-11 8.89228e-11 1.15524e-10 
31138 1.8789e-11 8.89346e-11 1.1554e-10 
31139 1.87917e-11 8.89464e-11 1.15556e-10 
31140 1.8794e-11 8.89583e-11 1.15571e-10 
31141 1.87965e-11 8.89705e-11 1.15586e-10 
31142 1.8799e-11 8.89823e-11 1.15602e-10 
31143 1.88018e-11 8.89941e-11 1.15618e-10 
31144 1.88041e-11 8.9006e-11 1.15633e-10 
31145 1.88066e-11 8.90182e-11 1.15648e-10 
31146 1.88091e-11 8.903e-11 1.15664e-10 
31147 1.88118e-11 8.90418e-11 1.1568e-10 
31148 1.88141e-11 8.90537e-11 1.15695e-10 
31149 1.88167e-11 8.90659e-11 1.1571e-10 
31150 1.88192e-11 8.90777e-11 1.15726e-10 
31151 1.88219e-11 8.90895e-11 1.15742e-10 
31152 1.88242e-11 8.91014e-11 1.15758e-10 
31153 1.88267e-11 8.91136e-11 1.15772e-10 
31154 1.88293e-11 8.91255e-11 1.15788e-10 
31155 1.8832e-11 8.91372e-11 1.15804e-10 
31156 1.88343e-11 8.91491e-11 1.1582e-10 
31157 1.88368e-11 8.91613e-11 1.15835e-10 
31158 1.88393e-11 8.91732e-11 1.1585e-10 
31159 1.88421e-11 8.9185e-11 1.15866e-10 
31160 1.88444e-11 8.91968e-11 1.15882e-10 
31161 1.88469e-11 8.9209e-11 1.15897e-10 
31162 1.88494e-11 8.92209e-11 1.15912e-10 
31163 1.88521e-11 8.92327e-11 1.15928e-10 
31164 1.88544e-11 8.92446e-11 1.15944e-10 
31165 1.8857e-11 8.92568e-11 1.15959e-10 
31166 1.88595e-11 8.92687e-11 1.15975e-10 
31167 1.88622e-11 8.92805e-11 1.1599e-10 
31168 1.88645e-11 8.92923e-11 1.16006e-10 
31169 1.8867e-11 8.93045e-11 1.16021e-10 
31170 1.88696e-11 8.93164e-11 1.16037e-10 
31171 1.88723e-11 8.93282e-11 1.16052e-10 
31172 1.88746e-11 8.93401e-11 1.16068e-10 
31173 1.88771e-11 8.93523e-11 1.16083e-10 
31174 1.88796e-11 8.93642e-11 1.16099e-10 
31175 1.88824e-11 8.9376e-11 1.16115e-10 
31176 1.88847e-11 8.93879e-11 1.1613e-10 
31177 1.88872e-11 8.94001e-11 1.16145e-10 
31178 1.88897e-11 8.9412e-11 1.16161e-10 
31179 1.88925e-11 8.94238e-11 1.16177e-10 
31180 1.88948e-11 8.94357e-11 1.16192e-10 
31181 1.88973e-11 8.94479e-11 1.16207e-10 
31182 1.88998e-11 8.94598e-11 1.16223e-10 
31183 1.89025e-11 8.94716e-11 1.16239e-10 
31184 1.89049e-11 8.94834e-11 1.16254e-10 
31185 1.89074e-11 8.94957e-11 1.16269e-10 
31186 1.89099e-11 8.95076e-11 1.16285e-10 
31187 1.89126e-11 8.95194e-11 1.16301e-10 
31188 1.89149e-11 8.95312e-11 1.16316e-10 
31189 1.89175e-11 8.95435e-11 1.16331e-10 
