# Time-averaged data for fix data_saving
# TimeStep c_mytemp c_mypress v_myvol c_PE c_KE
51800000 580.747 1884.82 97364.2 -20209.1 399.584
51900000 568.821 -413.844 97535 -20218.7 391.378
52000000 582.291 -1777.14 97850 -20201.8 400.646
52100000 590.773 -947.175 97725.4 -20207.7 406.482
52200000 580.472 1725.98 97304.4 -20216.6 399.395
52300000 580.62 1096.99 97320.2 -20221.8 399.497
52400000 574.157 -1273.86 97740.8 -20209.9 395.05
52500000 571.842 -1786.93 97823.4 -20212 393.457
52600000 577.364 189.651 97381.8 -20231.4 397.256
52700000 567.465 1620.67 97219.2 -20224.7 390.446
52800000 561.465 -1036.69 97559.9 -20225.3 386.317
52900000 576.763 -1419.69 97712.6 -20216.2 396.843
53000000 569.014 451.471 97447.1 -20222 391.511
53100000 575.007 1686.32 97254.5 -20221.1 395.634
53200000 560.069 821.858 97374.8 -20225.4 385.357
53300000 572.639 -936.633 97552.8 -20227.5 394.005
53400000 572.274 -192.672 97484.3 -20225.5 393.754
53500000 573.243 774.02 97286 -20227.8 394.421
53600000 557.79 67.1329 97297.8 -20236 383.789
53700000 561.511 -454.672 97472.9 -20230.2 386.349
53800000 572.094 -668.587 97534.8 -20226.7 393.63
53900000 557.359 407.021 97330.8 -20229.6 383.492
54000000 558.095 541.008 97162.9 -20245 383.999
54100000 555.373 643.505 97287.8 -20233.9 382.125
54200000 556.586 -1476.03 97493.9 -20242.9 382.96
54300000 548.563 264.905 97388.2 -20226.9 377.44
54400000 551.532 415.293 97124.3 -20254.6 379.482
54500000 550.251 1550.8 97147.3 -20234.5 378.601
54600000 557.42 -353.145 97401 -20238.4 383.534
54700000 537.05 -1260.24 97397 -20245.5 369.518
54800000 538.91 925.37 97106.7 -20249.5 370.798
54900000 546.994 1642.55 97049.6 -20249.6 376.36
55000000 558.41 -305.364 97335.5 -20246.8 384.215
55100000 550.349 -1477.41 97412.7 -20248.6 378.669
55200000 542.206 763.23 97078 -20255.3 373.065
55300000 558.345 783.476 96971.4 -20262.6 384.17
55400000 548.658 -831.841 97234.8 -20261.4 377.505
55500000 540.799 -1780.93 97364.1 -20259.3 372.097
55600000 549.543 6.05424 97118.9 -20260.8 378.114
55700000 541.44 1031.35 96913.2 -20265.5 372.539
55800000 539.688 117.631 97086.3 -20259.1 371.334
55900000 534.313 -1762.02 97316 -20260.3 367.635
56000000 530.142 -918.423 97176.7 -20267 364.765
56100000 542.655 48.3657 96897.9 -20284.2 373.375
56200000 538.789 683.242 96951 -20269.6 370.715
56300000 538.484 -1162.56 97229.7 -20263.7 370.505
56400000 530.402 -492.649 97171.7 -20260.1 364.944
56500000 531.18 582.055 96955.5 -20270.4 365.479
56600000 540.213 1129.53 96950.6 -20262.9 371.694
56700000 520.564 -178.782 97092.9 -20272.3 358.175
56800000 532.661 -14.0513 97072.9 -20269.8 366.498
56900000 532.912 371.055 96939.8 -20278.2 366.671
57000000 525.404 249.944 96936.1 -20276.6 361.505
57100000 532.411 -293.621 97067 -20274.6 366.327
57200000 540.259 -325.154 97038.9 -20275 371.726
57300000 524.412 812.383 96879.7 -20277.1 360.823
57400000 520.24 -65.2071 96875.7 -20290.3 357.952
57500000 519.013 -802.676 96953.7 -20291.1 357.108
57600000 531.221 409.927 96960.9 -20276 365.507
57700000 517.365 -547.515 96905 -20295.1 355.974
57800000 534.037 320.274 96848.3 -20287.5 367.445
57900000 523.569 -426.666 96898.1 -20292.1 360.242
58000000 520.105 530.341 96947.2 -20274.6 357.859
58100000 526.468 190.295 96909.8 -20286.4 362.237
58200000 523.056 -222.979 96841.9 -20293.2 359.889
58300000 517.206 27.1688 96750.9 -20304.1 355.865
58400000 522.545 612.764 96702.9 -20302.2 359.538
58500000 513.421 -188.506 96795.9 -20300.2 353.26
58600000 519.137 -592.883 96876.7 -20299.8 357.193
58700000 505.729 369.283 96818.4 -20289.4 347.968
58800000 510.722 596.44 96723.9 -20295.7 351.403
58900000 513.661 -286.339 96753.8 -20305.2 353.425
59000000 506.451 -755.881 96810.6 -20303.7 348.464
59100000 513.404 -251.67 96757.2 -20304.7 353.248
59200000 516.008 291.485 96658.4 -20304.7 355.04
59300000 503.676 44.4379 96676.1 -20305.8 346.555
59400000 504.786 -554.419 96754.5 -20310.5 347.319
59500000 502.921 -440.776 96717.9 -20307.9 346.036
59600000 501.585 -232.165 96654.3 -20318.4 345.116
59700000 505.923 129.587 96634.6 -20312.3 348.101
59800000 503.603 -123.853 96670.3 -20312.8 346.505
59900000 497.735 -1150.54 96716.6 -20323.6 342.468
60000000 497.741 633.041 96619 -20306.1 342.471
60100000 497.618 -130.228 96562.8 -20324.5 342.387
60200000 492.976 102.277 96597.2 -20314.8 339.193
60300000 498.108 -105.254 96611.3 -20318.9 342.724
60400000 492.903 302.709 96543.1 -20315.7 339.143
60500000 487.958 136.421 96520.2 -20327.2 335.74
60600000 486.119 -245.348 96631.6 -20317.9 334.475
60700000 477.537 -1529.95 96623.1 -20330 328.57
60800000 500.65 175.064 96474.4 -20326.8 344.473
60900000 487.57 44.0633 96494.3 -20325.5 335.474
61000000 498.35 -262.24 96605.8 -20326.9 342.891
61100000 492.67 -260.034 96587.9 -20325.3 338.983
61200000 474.628 155.532 96441.3 -20331.9 326.568
61300000 483.951 533.409 96421.6 -20331.9 332.983
61400000 480.638 -548.04 96535.5 -20335.2 330.704
61500000 489.766 -331.727 96520.1 -20331.7 336.984
61600000 491.133 625.351 96406.3 -20335.6 337.925
61700000 480.074 601.538 96406.7 -20328.5 330.316
61800000 473.389 -1026.09 96504.2 -20341.2 325.716
61900000 488.271 -232.926 96416.4 -20346.4 335.955
62000000 484.233 807.23 96291.3 -20340.6 333.178
62100000 483.366 -62.9575 96399.4 -20345.5 332.581
62200000 480.043 -1056.71 96532.6 -20340.5 330.294
62300000 474 299.322 96376.4 -20340 326.137
62400000 476.506 848.525 96202.4 -20351 327.861
62500000 466.998 823.598 96332.8 -20344.7 321.319
62600000 480.128 -1584.08 96545.2 -20346.8 330.353
62700000 477.971 -739.78 96419 -20349.7 328.869
62800000 471.451 1202.4 96098.5 -20358.9 324.383
62900000 460.817 1409.76 96135.4 -20352.2 317.066
63000000 470.272 -1132.24 96449 -20352.7 323.571
63100000 474.34 -732.779 96416.4 -20351.7 326.371
63200000 474.476 1608.05 96109.5 -20352.1 326.464
63300000 465.758 664.621 96130.7 -20358.2 320.466
63400000 471.54 -724.581 96414.1 -20355.2 324.444
63500000 463.575 -1352.49 96391.1 -20363.1 318.964
63600000 468.032 1380.83 96083 -20358.4 322.03
63700000 459.746 783.918 96056.9 -20366.5 316.329
63800000 451.693 -491.498 96303.4 -20363.9 310.788
63900000 453.201 -1446.63 96377.5 -20360 311.826
64000000 460.696 116.544 96136.4 -20367.3 316.983
64100000 461.494 624.762 96031.2 -20373.4 317.532
64200000 457.641 -823.123 96215.6 -20366.1 314.881
64300000 463.812 -959.446 96291.2 -20367.9 319.127
64400000 461.844 662.475 96082.3 -20365.2 317.773
64500000 449.897 605.58 95973.1 -20378.5 309.553
64600000 450.359 -266.529 96152.9 -20373.2 309.87
64700000 457.5 -440.795 96277.7 -20363.8 314.784
64800000 454.809 -162.722 96121.3 -20375.2 312.932
64900000 441.185 895.281 95954.1 -20375.1 303.558
65000000 454.893 637.89 96048.8 -20379.6 312.99
65100000 450.974 -538.236 96207.4 -20369.5 310.293
65200000 446.623 -270.017 96137.9 -20378.1 307.3
65300000 441.924 578.026 95994.6 -20379.9 304.067
65400000 442.417 201.734 96006.2 -20382 304.406
65500000 442.928 -531.755 96122.7 -20378.7 304.758
65600000 448.658 -452.246 96139.4 -20378.5 308.7
65700000 452.098 -171.15 96043.6 -20386 311.067
65800000 438.228 168.422 95996.7 -20379.7 301.524
65900000 438.009 -635.179 96023.6 -20389.5 301.373
66000000 439.323 -166.623 96021.4 -20382.3 302.277
66100000 442.308 67.9115 95976.7 -20387.3 304.331
66200000 432.342 -116.344 95962 -20390.9 297.474
66300000 442.451 -122.794 95954.7 -20394.4 304.429
66400000 438.909 -549.043 95952.2 -20399.4 301.992
66500000 435.955 -327.182 95946.8 -20390.5 299.959
66600000 430.516 54.6703 95920.3 -20393.9 296.218
66700000 439.312 321.973 95919.8 -20393.8 302.269
66800000 430.7 7.41578 95937.5 -20393.3 296.344
66900000 421.855 20.8435 95896.3 -20396.4 290.258
67000000 437.822 -14.8677 95869.5 -20400.3 301.244
67100000 423.69 -853.752 95903.4 -20405.4 291.521
67200000 423.4 -1.42419 95907.5 -20397.4 291.321
67300000 428.703 196.549 95867.3 -20397.1 294.97
67400000 435.078 -113.698 95869.1 -20399.6 299.356
67500000 425.136 -41.4861 95890.3 -20399.5 292.516
67600000 427.486 -24.9852 95883.3 -20400.8 294.133
67700000 416.561 -41.3179 95821.9 -20406.9 286.615
67800000 415.829 126.362 95822.9 -20401.2 286.112
67900000 421.219 -514.144 95871.7 -20405.7 289.82
68000000 423.229 -191.387 95836.5 -20406.9 291.204
68100000 414.008 138.179 95737.3 -20412.4 284.859
68200000 420.925 314.146 95728.4 -20412.5 289.618
68300000 414.827 79.8232 95807.5 -20408.5 285.422
68400000 414.672 -19.3767 95800.4 -20411.9 285.316
68500000 413.986 809.093 95700.7 -20408.4 284.844
68600000 411.703 308.647 95689.5 -20419.5 283.273
68700000 412.561 -264.114 95781 -20416.1 283.863
68800000 413.7 -378.371 95784.7 -20415.1 284.647
68900000 414.081 -40.9588 95690.6 -20420.3 284.909
69000000 409.315 413.495 95661.4 -20420 281.63
69100000 416.751 48.207 95767.6 -20411.2 286.746
69200000 412.653 -459.755 95766.2 -20416.5 283.927
69300000 412.709 692.706 95639.7 -20419.2 283.965
69400000 403.735 660.116 95643.4 -20417.7 277.79
69500000 409.964 -229.233 95757.4 -20414.3 282.077
69600000 419.668 -314.979 95744.7 -20421.7 288.754
69700000 406.172 185.543 95596.9 -20432 279.467
69800000 405.664 426.635 95583.8 -20428.4 279.118
69900000 406.872 -709.46 95733.3 -20425.6 279.949
70000000 399.395 -1036.63 95761.1 -20428 274.804
70100000 393.227 596.066 95577.4 -20425.3 270.561
70200000 401.55 937.959 95534.4 -20430.1 276.287
70300000 400.462 -659.071 95724.7 -20428.4 275.538
70400000 400.401 -724.073 95733.8 -20428.9 275.497
70500000 398.731 844.316 95517.1 -20431.4 274.348
70600000 395.52 1167.41 95492.8 -20430.3 272.138
70700000 389.977 -685.051 95703.1 -20429.3 268.324
70800000 395.029 -349.46 95687.4 -20429.6 271.801
70900000 387.916 591.265 95473.7 -20438.9 266.906
71000000 392.781 749.428 95475.2 -20441.3 270.254
71100000 391.193 -824.647 95677.8 -20434.8 269.161
71200000 393.574 -379.162 95653.6 -20435.2 270.799
71300000 381.689 1054.31 95422.3 -20438.7 262.622
71400000 377.456 297.05 95428.6 -20443.3 259.709
71500000 390.968 -930.074 95652.8 -20439.2 269.006
71600000 375.594 -634.258 95635.2 -20436.3 258.428
71700000 391.688 830.323 95383.7 -20446.8 269.502
71800000 379.499 1123.01 95393.6 -20441.3 261.115
71900000 380.865 -998.844 95643.1 -20441.1 262.055
72000000 386.749 -686.69 95609.2 -20441.5 266.104
72100000 378.123 1440.89 95340 -20443.1 260.168
72200000 382.398 709.412 95366.6 -20450.6 263.109
72300000 378.215 -994.212 95612.9 -20445.6 260.232
72400000 378.203 -518.996 95565.5 -20443.4 260.223
72500000 379.448 909.309 95296.9 -20453.6 261.08
72600000 368.451 538.916 95323.8 -20455 253.514
72700000 371.833 -699.15 95589.5 -20442.8 255.841
72800000 372.468 -961.408 95550.9 -20452.6 256.277
72900000 372.646 1038.17 95260.5 -20457 256.4
73000000 369.624 629.013 95285.5 -20461.1 254.32
73100000 369.894 -1338.78 95563.6 -20456.8 254.506
73200000 367.808 -832.832 95523.1 -20452 253.071
73300000 362.536 1176.24 95249.8 -20456.3 249.443
73400000 371.592 1043.52 95278.9 -20458 255.675
73500000 363.023 -1034.37 95516.7 -20453.5 249.779
73600000 368.571 -887.201 95457.8 -20459.7 253.596
73700000 365.328 1421.19 95223.6 -20454.1 251.365
73800000 364.908 588.653 95264.6 -20463.1 251.075
73900000 362.37 -1201.86 95473.2 -20463.3 249.329
74000000 361.182 -903.553 95426.4 -20463.6 248.512
74100000 361.614 1014.91 95225.4 -20463.4 248.809
74200000 353.199 422.615 95255.7 -20463.1 243.019
74300000 350.035 -645.849 95429 -20461 240.842
74400000 360.75 -609.566 95392.8 -20464.8 248.215
74500000 359.662 1009.72 95206.7 -20466.2 247.466
74600000 352.733 913.964 95231.6 -20460.8 242.698
74700000 352.715 -785.252 95404.5 -20463.1 242.686
74800000 353.524 -792.792 95375.6 -20470.1 243.243
74900000 358.467 531.171 95203.1 -20467.6 246.644
75000000 349.301 383.429 95215.9 -20473.3 240.337
75100000 342.427 -376.065 95349.5 -20466.7 235.608
75200000 352.56 -592.638 95322.7 -20471.2 242.58
75300000 351.263 508.286 95183.6 -20471.8 241.687
75400000 344.918 291.391 95198.1 -20472 237.322
75500000 348.208 -777.972 95322.9 -20473.1 239.585
75600000 342.612 -540.211 95297.6 -20475.8 235.735
75700000 341.569 327.201 95177 -20474.3 235.017
75800000 332.968 143.65 95179.8 -20476.9 229.099
75900000 348.189 -420.085 95288.4 -20472.9 239.572
76000000 344.362 -321.813 95279.3 -20477.5 236.939
76100000 333.826 39.3337 95159 -20483 229.689
76200000 339.265 216.44 95151.9 -20483.4 233.432
76300000 339.482 -523.981 95256.9 -20479.8 233.581
76400000 333.164 -164.38 95245.9 -20479.1 229.234
76500000 337.565 314.737 95140.8 -20482.7 232.262
76600000 342.306 221.049 95128.9 -20484.4 235.524
76700000 328.666 -915.87 95225.2 -20486.4 226.139
76800000 334.049 -242.878 95213.5 -20481.2 229.843
76900000 333.4 336.347 95115.8 -20484.4 229.396
77000000 331.519 175.331 95108.3 -20490.8 228.103
77100000 333.273 -419.286 95198.1 -20487.7 229.309
77200000 333.405 -32.1534 95200.6 -20484.8 229.4
77300000 325.809 102.199 95106.9 -20488.3 224.173
77400000 321.114 482.397 95089.4 -20488 220.943
77500000 325.398 -148.377 95159.9 -20489 223.891
77600000 321.072 -565.212 95151.9 -20491 220.914
77700000 320.951 558.802 95080.7 -20489.1 220.831
77800000 320.302 -23.3744 95085.8 -20493.4 220.384
77900000 319.975 -562.003 95135.3 -20496.1 220.16
78000000 320.015 -501.417 95111.9 -20498.1 220.187
78100000 315.199 454.368 95058.5 -20491.8 216.873
78200000 312.628 -172.61 95072.3 -20496 215.104
78300000 322.534 11.9678 95111.3 -20493.5 221.92
78400000 317.276 62.9813 95079.6 -20497 218.303
78500000 314.918 401.844 95020.7 -20496.9 216.68
78600000 311.166 -75.0178 95048.6 -20499 214.098
78700000 309.146 -223.034 95094.7 -20497.6 212.708
78800000 313.138 -269.609 95048 -20501.5 215.455
78900000 301.32 393.898 94986.2 -20497.5 207.324
79000000 307.3 8.55681 95030.9 -20500 211.438
79100000 302.686 -447.351 95089.2 -20501.7 208.263
79200000 308.826 -360.571 95029.7 -20503 212.488
79300000 304.834 496.624 94948.7 -20503.6 209.742
79400000 308.075 -5.27554 94998.6 -20506.1 211.972
79500000 306.041 -505.239 95069.5 -20504.5 210.572
79600000 298.435 -139.44 95011.2 -20504.2 205.339
79700000 302.383 154.712 94924 -20510.2 208.055
79800000 300.92 177.675 94972 -20507.8 207.048
79900000 302.105 -325.325 95045.1 -20504.4 207.864
80000000 303.244 29.5674 94984.8 -20509 208.647
